code,month,december,Yreli,Yprev,Eprev,Ereli,board,easting,northing,dispensing,perc_white,price_med,pm10,pm25,urban
32707,Dec-15,1,372,111,70.34978139,296.7297901,GRAMPIAN,322.768,861.445,N,99.002849,98000,9.202353224,4.438937907,urban
32711,Dec-15,1,146,29,32.00493174,134.99426,GRAMPIAN,321.303,862.654,N,96.3461538,175500,9.127732946,4.503567279,urban
32750,Dec-15,1,129,64,29.41026273,124.0501522,GRAMPIAN,334.837,858.571,N,99.625,150000,8.70289604,4.249928581,rural
32764,Dec-15,1,387,113,66.00848154,278.4185321,GRAMPIAN,323.452,869.862,N,99.0616622,127500,8.303105264,3.850337732,smalltown
32779,Dec-15,1,423,128,108.9834834,459.6836763,GRAMPIAN,321.006,862.723,N,97.9683973,175500,9.127732946,4.503567279,urban
32801,Dec-15,1,149,42,53.96645021,227.6262005,GRAMPIAN,303.15,858.17,N,99.8727735,1.00E+05,8.865368304,4.455081201,smalltown
32815,Dec-15,1,181,39,53.32912232,224.938002,GRAMPIAN,303.15,858.17,N,99.8727735,1.00E+05,8.865368304,4.455081201,smalltown
32904,Dec-15,1,190,43,49.79576836,210.0345957,GRAMPIAN,342.973,850.557,N,99.4547437,133750,8.572166034,4.126326043,smalltown
33004,Dec-15,1,75,38,23.18721293,97.80182241,GRAMPIAN,326.671,842.784,N,98.4813084,147500,8.361321879,4.023619716,rural
33019,Dec-15,1,15,1,4.721162056,19.91348656,GRAMPIAN,318.548,830.09,Y,99.1803279,130000,7.458646271,3.412348485,rural
33057,Dec-15,1,61,17,20.31188889,85.67393397,GRAMPIAN,332.615,840.044,Y,99.8533724,147500,8.591112708,4.189423767,rural
38012,Dec-15,1,265,87,49.85398909,210.2801661,ORKNEY,344.666,1010.758,N,97.8932584,120000,11.4592753,6.399972889,smalltown
38027,Dec-15,1,83,48,21.01348789,88.63322284,ORKNEY,325.507,1009.33,N,99.6010638,112500,9.844025253,5.003605189,rural
38051,Dec-15,1,29,14,9.640366265,40.66229918,ORKNEY,344.607,993.475,Y,99.8786408,165000,8.961460233,4.054144148,rural
38084,Dec-15,1,6,4,1.822312789,7.686370597,ORKNEY,343.586,1027.634,Y,97.7508651,135000,8.498282629,3.559078053,rural
38205,Dec-15,1,122,51,26.61828687,112.2738197,ORKNEY,344.956,1010.03,N,99.5215311,120000,11.4592753,6.399972889,smalltown
38210,Dec-15,1,77,36,19.66165684,82.93130685,ORKNEY,329.51,1020.667,N,99.4318182,135000,8.978050969,3.92532643,rural
39015,Dec-15,1,53,24,7.501386653,31.64025307,SHETLAND,451.087,1191.204,Y,99.378882,62000,9.832216858,4.074021957,rural
39020,Dec-15,1,35,17,7.543657614,31.81854863,SHETLAND,454.373,1163.495,Y,99.6527778,130000,9.824508167,4.042269128,rural
39034,Dec-15,1,50,6,4.908133783,20.70211845,SHETLAND,428.562,1177.304,Y,99.0712074,124500,9.751575723,4.026916766,rural
39049,Dec-15,1,115,28,15.73017153,66.34861407,SHETLAND,436.046,1167.313,N,100,124500,9.982982676,4.221930419,rural
39053,Dec-15,1,27,9,4.84511542,20.436312,SHETLAND,446.469,1153.257,Y,99.0358127,130000,9.99997969,4.216035457,rural
39068,Dec-15,1,44,14,7.346958982,30.98888942,SHETLAND,433.078,1152.292,Y,99.6932515,101000,9.703884191,3.957884921,rural
39072,Dec-15,1,103,45,17.69935469,74.65447222,SHETLAND,440.771,1121.002,Y,97.5852273,123000,9.707337379,4.00725876,rural
39087,Dec-15,1,122,57,21.13645631,89.15189385,SHETLAND,440.202,1139.815,N,98.4756098,151500,10.85667319,5.012492604,rural
39091,Dec-15,1,415,122,57.30064998,241.6895903,SHETLAND,446.187,1140.689,N,95.9722222,151500,11.1886861,5.295671647,smalltown
39161,Dec-15,1,27,13,4.192790932,17.68485912,SHETLAND,461.081,1208.926,Y,98.4126984,62000,9.815687641,4.046663004,rural
40008,Dec-15,1,170,64,34.74928072,146.569706,GREATER GLASGOW AND CLYDE,254.59,669.335,N,88.6243386,115000,10.15857978,5.055391118,urban
40012,Dec-15,1,148,48,48.58196133,204.914854,GREATER GLASGOW AND CLYDE,256.926,667.321,N,86.252354,2.00E+05,10.4602942,5.252572436,urban
40027,Dec-15,1,137,58,47.29724729,199.4960323,GREATER GLASGOW AND CLYDE,254.204,672.263,N,96.6915688,332500,9.440994319,4.620632053,urban
40031,Dec-15,1,75,30,24.5728544,103.646348,GREATER GLASGOW AND CLYDE,256.841,666.101,N,84.6590909,124900,10.51524285,5.307441278,urban
40046,Dec-15,1,581,115,60.43306753,254.9018787,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,9.844968868,4.863881656,urban
40051,Dec-15,1,230,61,55.95475584,236.0127157,GREATER GLASGOW AND CLYDE,254.262,668.923,N,94.9427481,115000,10.30763432,5.161722574,urban
40065,Dec-15,1,147,41,32.94807391,138.9723587,GREATER GLASGOW AND CLYDE,246.428,672.911,N,98.656215,120000,9.326258489,4.561381004,urban
40070,Dec-15,1,111,34,19.34966511,81.61535049,GREATER GLASGOW AND CLYDE,255.886,666.615,N,89.3265565,151056,10.83229794,5.508868188,urban
40084,Dec-15,1,92,21,13.92906457,58.751688,GREATER GLASGOW AND CLYDE,252.344,668.329,N,93.2176656,89950,10.28423372,5.080666137,urban
40101,Dec-15,1,119,25,45.15285274,190.4511464,GREATER GLASGOW AND CLYDE,254.97,671.71,N,92.9001203,250000,9.652585937,4.761789497,urban
40121,Dec-15,1,146,54,33.35616365,140.6936488,GREATER GLASGOW AND CLYDE,254.718,666.81,N,91.0696762,124750,10.72826075,5.457191622,urban
40140,Dec-15,1,195,53,70.23415241,296.2420762,GREATER GLASGOW AND CLYDE,256.152,667.49,N,94.4020356,251263,10.4602942,5.252572436,urban
40154,Dec-15,1,170,32,42.29902502,178.4139278,GREATER GLASGOW AND CLYDE,257.981,666.562,N,68.5831622,188750,10.8313473,5.502312567,urban
40173,Dec-15,1,178,90,48.71756156,205.4868051,GREATER GLASGOW AND CLYDE,255.291,674.269,N,97.6387249,203500,9.216338631,4.470636785,urban
40188,Dec-15,1,30,23,15.10891595,63.72820738,GREATER GLASGOW AND CLYDE,255.798,667.351,N,93.1134821,231000,10.29046218,5.139163003,urban
40192,Dec-15,1,77,23,18.92057832,79.80549649,GREATER GLASGOW AND CLYDE,255.84,666.637,N,90.521327,151056,10.83229794,5.508868188,urban
40210,Dec-15,1,24,5,10.00535897,42.20180941,GREATER GLASGOW AND CLYDE,253.712,667.08,N,93.7015504,65000,10.7795167,5.389098293,urban
40224,Dec-15,1,354,109,55.38415461,233.605965,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,9.844968868,4.863881656,urban
40239,Dec-15,1,109,37,34.2954205,144.6553596,GREATER GLASGOW AND CLYDE,254.38,671.903,N,92.9001203,250000,9.652585937,4.761789497,urban
40262,Dec-15,1,233,53,42.08386206,177.5063875,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,9.844968868,4.863881656,urban
40277,Dec-15,1,124,18,24.16133776,101.9106036,GREATER GLASGOW AND CLYDE,255.268,666.64,N,93.7992126,125000,10.83229794,5.508868188,urban
40281,Dec-15,1,76,24,14.06737908,59.3350876,GREATER GLASGOW AND CLYDE,252.874,670.614,N,94.2822384,60004,9.756208794,4.804731392,urban
40296,Dec-15,1,67,6,14.38351485,60.66852316,GREATER GLASGOW AND CLYDE,255.572,666.612,N,92.2555663,125000,10.83229794,5.508868188,urban
40328,Dec-15,1,89,38,23.60413996,99.56038749,GREATER GLASGOW AND CLYDE,256.841,666.101,N,84.6590909,124900,10.51524285,5.307441278,urban
40332,Dec-15,1,189,38,25.66478235,108.2520134,GREATER GLASGOW AND CLYDE,253.86,669.284,N,94.3370166,115000,10.15567852,5.034474116,urban
40351,Dec-15,1,69,30,30.40949233,128.2648232,GREATER GLASGOW AND CLYDE,255.864,667.454,N,93.1134821,251263,10.29046218,5.139163003,urban
40385,Dec-15,1,204,42,52.80201301,222.7146969,GREATER GLASGOW AND CLYDE,255.484,674.551,N,97.6387249,203500,9.216338631,4.470636785,urban
40390,Dec-15,1,108,27,16.31025457,68.79535825,GREATER GLASGOW AND CLYDE,251.886,669.649,N,92.1206226,90800,9.669392646,4.748354799,urban
40402,Dec-15,1,77,37,26.31288565,110.9856616,GREATER GLASGOW AND CLYDE,254.38,671.903,N,92.9001203,250000,9.652585937,4.761789497,urban
40417,Dec-15,1,89,31,15.14032073,63.86067027,GREATER GLASGOW AND CLYDE,253.742,667.062,N,93.7015504,65000,10.7795167,5.389098293,urban
40421,Dec-15,1,154,22,15.87061933,66.94101173,GREATER GLASGOW AND CLYDE,251.89,671.06,N,86.9158879,85750,9.555404772,4.669284122,urban
40436,Dec-15,1,282,71,32.54767763,137.283519,GREATER GLASGOW AND CLYDE,251.89,671.06,N,86.9158879,85750,9.555404772,4.669284122,urban
40441,Dec-15,1,23,4,8.436776341,35.58565248,GREATER GLASGOW AND CLYDE,258.038,666.31,N,59.939759,188750,11.85516642,6.208389911,urban
40455,Dec-15,1,157,35,28.22371645,119.0453942,GREATER GLASGOW AND CLYDE,257.173,665.819,N,80.1909308,124900,11.93205588,6.269284504,urban
40460,Dec-15,1,47,17,10.66804581,44.99696987,GREATER GLASGOW AND CLYDE,257.214,666.892,N,74.7175141,205000,10.8313473,5.502312567,urban
40493,Dec-15,1,103,39,19.95972317,84.18852695,GREATER GLASGOW AND CLYDE,252.422,668.421,N,93.2176656,89950,10.28423372,5.080666137,urban
40525,Dec-15,1,187,39,21.91783137,92.44767178,GREATER GLASGOW AND CLYDE,251.162,668.788,N,95.9747435,70000,9.947840317,4.916320948,urban
40544,Dec-15,1,173,24,18.06879099,76.21272522,GREATER GLASGOW AND CLYDE,251.89,671.06,N,86.9158879,85750,9.555404772,4.669284122,urban
40559,Dec-15,1,190,58,13.85143543,58.42425442,GREATER GLASGOW AND CLYDE,251.89,671.06,N,86.9158879,85750,9.555404772,4.669284122,urban
40563,Dec-15,1,77,18,11.15639728,47.05679758,GREATER GLASGOW AND CLYDE,253.174,667.472,N,93.5028249,235000,10.7795167,5.389098293,urban
40578,Dec-15,1,175,40,25.8194869,108.9045449,GREATER GLASGOW AND CLYDE,252.483,668.033,N,50.8094645,68527,10.28423372,5.080666137,urban
40582,Dec-15,1,244,60,39.5270658,166.7220239,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,9.844968868,4.863881656,urban
40629,Dec-15,1,112,26,28.78253919,121.4024641,GREATER GLASGOW AND CLYDE,253.649,667.162,N,93.7015504,65000,10.7795167,5.389098293,urban
40691,Dec-15,1,255,69,43.03534676,181.5196744,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,9.844968868,4.863881656,urban
40703,Dec-15,1,75,19,20.45205981,86.2651638,GREATER GLASGOW AND CLYDE,249.747,671.471,N,98.9180835,77000,9.844968868,4.863881656,urban
40718,Dec-15,1,178,37,34.74166895,146.5376001,GREATER GLASGOW AND CLYDE,256.59,666.933,N,88.5172798,205000,10.51524285,5.307441278,urban
40722,Dec-15,1,411,107,25.49256212,107.5256021,GREATER GLASGOW AND CLYDE,251.89,671.06,N,86.9158879,85750,9.555404772,4.669284122,urban
43011,Dec-15,1,332,69,37.23955003,157.0734641,GREATER GLASGOW AND CLYDE,257.026,668.711,N,91.1764706,53000,10.22327014,5.099494158,urban
43030,Dec-15,1,264,52,64.41058203,271.6787189,GREATER GLASGOW AND CLYDE,265.113,673.91,N,96.1904762,144000,9.811407468,4.920285344,urban
43044,Dec-15,1,216,37,39.39174244,166.1512408,GREATER GLASGOW AND CLYDE,265.463,673.912,N,96.6777409,144000,9.811407468,4.920285344,urban
43059,Dec-15,1,226,76,57.73155688,243.5071213,GREATER GLASGOW AND CLYDE,261.238,670.128,N,97.8688525,116000,9.944756739,4.96014772,urban
43063,Dec-15,1,118,18,18.23531489,76.91510977,GREATER GLASGOW AND CLYDE,260.671,667.749,N,87.1652816,65000,10.70524345,5.464047605,urban
43082,Dec-15,1,91,15,15.34760867,64.7349943,GREATER GLASGOW AND CLYDE,258.405,667.013,N,68.5823755,116000,10.39601217,5.226488568,urban
43097,Dec-15,1,99,14,19.3614663,81.66512698,GREATER GLASGOW AND CLYDE,260.671,667.749,N,87.1652816,65000,10.70524345,5.464047605,urban
43100,Dec-15,1,166,58,49.83041394,210.180728,GREATER GLASGOW AND CLYDE,265.338,673.568,N,96.6777409,307000,9.811407468,4.920285344,urban
43114,Dec-15,1,378,133,65.25394058,275.2359383,GREATER GLASGOW AND CLYDE,265.188,673.902,N,96.1904762,144000,9.811407468,4.920285344,urban
43129,Dec-15,1,131,25,21.2770085,89.74473184,GREATER GLASGOW AND CLYDE,260.671,667.749,N,87.1652816,65000,10.70524345,5.464047605,urban
43133,Dec-15,1,286,84,35.55412653,149.9644817,GREATER GLASGOW AND CLYDE,260.743,667.037,N,89.7009967,65000,10.70524345,5.464047605,urban
43167,Dec-15,1,170,38,34.35446277,144.9043952,GREATER GLASGOW AND CLYDE,258.405,667.013,N,68.5823755,116000,10.39601217,5.226488568,urban
43171,Dec-15,1,231,46,49.0133085,206.7342422,GREATER GLASGOW AND CLYDE,261.238,670.128,N,97.8688525,116000,9.944756739,4.96014772,urban
43186,Dec-15,1,133,31,32.04857346,135.1783372,GREATER GLASGOW AND CLYDE,258.405,667.013,N,68.5823755,116000,10.39601217,5.226488568,urban
43191,Dec-15,1,134,16,19.41116747,81.87476258,GREATER GLASGOW AND CLYDE,258.405,667.013,N,68.5823755,116000,10.39601217,5.226488568,urban
43203,Dec-15,1,145,45,22.07247691,93.09995439,GREATER GLASGOW AND CLYDE,257.965,667.07,N,85.6441718,134325,10.6520484,5.352926296,urban
43218,Dec-15,1,221,46,32.13475393,135.5418396,GREATER GLASGOW AND CLYDE,258.405,667.013,N,68.5823755,116000,10.39601217,5.226488568,urban
43222,Dec-15,1,202,35,44.01123723,185.6359029,GREATER GLASGOW AND CLYDE,261.535,669.428,N,96.7350746,116000,9.909063604,4.93597153,urban
43237,Dec-15,1,195,36,19.25250045,81.20551768,GREATER GLASGOW AND CLYDE,259.099,667.628,N,78.3286119,66500,10.5576082,5.354125006,urban
43256,Dec-15,1,151,44,21.76173337,91.78926285,GREATER GLASGOW AND CLYDE,259.099,667.628,N,78.3286119,66500,10.5576082,5.354125006,urban
43261,Dec-15,1,118,43,19.23529794,81.13295887,GREATER GLASGOW AND CLYDE,262.684,677.912,N,99.1959799,90000,8.647801828,4.177387931,smalltown
43275,Dec-15,1,119,19,17.17769209,72.45414081,GREATER GLASGOW AND CLYDE,262.428,668.764,N,98.105548,75000,9.999266963,4.984648501,urban
43294,Dec-15,1,235,36,25.22325892,106.3897027,GREATER GLASGOW AND CLYDE,259.275,668.103,N,93.1445604,72500,10.22247953,5.116876248,urban
43307,Dec-15,1,161,32,17.75834703,74.90329723,GREATER GLASGOW AND CLYDE,259.713,669.57,N,97.3368842,55000,9.971576255,4.943459427,urban
43311,Dec-15,1,241,35,35.50250086,149.7467287,GREATER GLASGOW AND CLYDE,257.026,668.711,N,91.1764706,53000,10.22327014,5.099494158,urban
43326,Dec-15,1,109,26,30.00755282,126.5694743,GREATER GLASGOW AND CLYDE,260.323,668.228,N,83.9882122,42525,10.28816077,5.172241393,urban
43345,Dec-15,1,96,33,20.16188213,85.04121736,GREATER GLASGOW AND CLYDE,265.667,673.37,N,98.1269511,307000,9.811407468,4.920285344,urban
43415,Dec-15,1,87,24,13.66961537,57.65735188,GREATER GLASGOW AND CLYDE,265.307,674.003,N,96.6777409,144000,9.698121861,4.829792025,urban
43453,Dec-15,1,197,37,33.63798519,141.8823497,GREATER GLASGOW AND CLYDE,258.405,667.013,N,68.5823755,116000,10.39601217,5.226488568,urban
43487,Dec-15,1,73,22,8.441170015,35.60418465,GREATER GLASGOW AND CLYDE,260.671,667.749,N,87.1652816,65000,10.70524345,5.464047605,urban
43504,Dec-15,1,344,104,40.99094008,172.8965294,GREATER GLASGOW AND CLYDE,260.671,667.749,N,87.1652816,65000,10.70524345,5.464047605,urban
43538,Dec-15,1,86,20,11.68495904,49.2862291,GREATER GLASGOW AND CLYDE,259.099,667.628,N,78.3286119,66500,10.5576082,5.354125006,urban
43542,Dec-15,1,144,37,15.75487687,66.45281924,GREATER GLASGOW AND CLYDE,259.099,667.628,N,78.3286119,66500,10.5576082,5.354125006,urban
43557,Dec-15,1,61,28,12.560553,52.97941486,GREATER GLASGOW AND CLYDE,260.832,670.055,N,89.4291755,116000,9.727131907,4.824405346,urban
43576,Dec-15,1,468,145,158.3412732,667.8709134,GREATER GLASGOW AND CLYDE,257.026,668.711,N,91.1764706,53000,10.22327014,5.099494158,urban
46019,Dec-15,1,137,24,52.97613506,223.4491298,GREATER GLASGOW AND CLYDE,260.403,665.816,N,88.7573964,87000,11.60191288,6.057894013,urban
46023,Dec-15,1,103,36,16.60525713,70.03965562,GREATER GLASGOW AND CLYDE,260.626,664.415,N,96.4174455,88000,10.79285557,5.537502778,urban
46057,Dec-15,1,294,49,39.96329685,168.5620119,GREATER GLASGOW AND CLYDE,262.814,667.238,N,97.3015873,74250,10.76364796,5.465968875,urban
46061,Dec-15,1,212,42,65.97802993,278.2900896,GREATER GLASGOW AND CLYDE,260.403,665.816,N,88.7573964,87000,11.60191288,6.057894013,urban
46081,Dec-15,1,439,88,57.13763467,241.0020047,GREATER GLASGOW AND CLYDE,264.261,664.264,N,97.645601,63000,10.2406108,5.154369248,urban
46095,Dec-15,1,155,17,18.32478154,77.29247299,GREATER GLASGOW AND CLYDE,262.712,664.315,N,93.9281289,97495,10.18471426,5.134100672,urban
46108,Dec-15,1,143,38,21.24703801,89.6183187,GREATER GLASGOW AND CLYDE,261.549,665.524,N,91.0411622,87000,11.49658675,5.96558935,urban
46112,Dec-15,1,118,37,29.39044127,123.9665468,GREATER GLASGOW AND CLYDE,264.826,666.815,N,93.0412371,60000,10.4972534,5.336388594,urban
46127,Dec-15,1,82,27,11.93156309,50.32638542,GREATER GLASGOW AND CLYDE,261.059,665.071,N,85.2827266,87000,11.49658675,5.96558935,urban
46131,Dec-15,1,237,52,25.81804806,108.898476,GREATER GLASGOW AND CLYDE,262.968,663.932,N,97.246696,51000,10.12262473,5.104129874,urban
46146,Dec-15,1,204,52,24.5752691,103.6565331,GREATER GLASGOW AND CLYDE,262.748,665.076,N,93.543956,97495,10.37998905,5.251582953,urban
46151,Dec-15,1,103,20,8.649052546,36.48101665,GREATER GLASGOW AND CLYDE,260.642,663.762,N,91.4687775,88000,10.39065628,5.263218015,urban
46165,Dec-15,1,157,41,24.04552268,101.4221048,GREATER GLASGOW AND CLYDE,264.261,664.264,N,97.645601,63000,10.2406108,5.154369248,urban
46184,Dec-15,1,240,34,35.72397745,150.6808994,GREATER GLASGOW AND CLYDE,260.652,663.9,N,90,88000,10.39065628,5.263218015,urban
46201,Dec-15,1,166,38,18.94652732,79.91494733,GREATER GLASGOW AND CLYDE,264.488,665.282,N,98.9115646,69998,10.28702779,5.191061448,urban
46216,Dec-15,1,626,171,83.39235406,351.7423256,GREATER GLASGOW AND CLYDE,267.59,663.769,N,99.0163934,88000,10.19656226,5.170014902,urban
46221,Dec-15,1,217,64,26.45601141,111.5893547,GREATER GLASGOW AND CLYDE,267.066,666.014,N,97.5546976,42500,9.632380041,4.800975278,urban
46235,Dec-15,1,295,57,28.78194913,121.3999753,GREATER GLASGOW AND CLYDE,262.712,664.315,N,93.9281289,97495,10.18471426,5.134100672,urban
46240,Dec-15,1,70,16,9.680072736,40.82977792,GREATER GLASGOW AND CLYDE,267.066,666.014,N,97.5546976,42500,9.632380041,4.800975278,urban
46292,Dec-15,1,223,49,22.35412142,94.28790859,GREATER GLASGOW AND CLYDE,264.488,665.282,N,98.9115646,69998,10.28702779,5.191061448,urban
46305,Dec-15,1,269,50,47.28183312,199.4310165,GREATER GLASGOW AND CLYDE,267.59,663.769,N,99.0163934,88000,10.19656226,5.170014902,urban
46339,Dec-15,1,198,44,22.57961042,95.23900329,GREATER GLASGOW AND CLYDE,262.915,664.022,N,93.9281289,51000,10.18471426,5.134100672,urban
46343,Dec-15,1,202,55,45.40280652,191.5054316,GREATER GLASGOW AND CLYDE,264.123,663.285,N,96.7460317,63000,10.10674945,5.102229033,urban
46377,Dec-15,1,61,13,10.00369772,42.19480241,GREATER GLASGOW AND CLYDE,262.782,665.805,N,98.1321839,71000,10.37998905,5.251582953,urban
46381,Dec-15,1,106,14,15.05958697,63.52014165,GREATER GLASGOW AND CLYDE,260.626,664.415,N,96.4174455,88000,10.79285557,5.537502778,urban
46396,Dec-15,1,55,18,8.726059861,36.80582739,GREATER GLASGOW AND CLYDE,260.626,664.415,N,96.4174455,88000,10.79285557,5.537502778,urban
46428,Dec-15,1,67,21,22.86875324,96.45858471,GREATER GLASGOW AND CLYDE,260.626,664.415,N,96.4174455,88000,10.79285557,5.537502778,urban
46447,Dec-15,1,61,14,7.005164698,29.54722828,GREATER GLASGOW AND CLYDE,260.626,664.415,N,96.4174455,88000,10.79285557,5.537502778,urban
46451,Dec-15,1,489,102,54.4966823,229.8626773,GREATER GLASGOW AND CLYDE,267.066,666.014,N,97.5546976,42500,9.632380041,4.800975278,urban
46471,Dec-15,1,136,48,14.3101069,60.35889425,GREATER GLASGOW AND CLYDE,267.066,666.014,N,97.5546976,42500,9.632380041,4.800975278,urban
46521,Dec-15,1,208,58,35.62271415,150.2537788,GREATER GLASGOW AND CLYDE,263.615,665.495,N,99.0591398,71000,10.16022391,5.11664525,urban
46555,Dec-15,1,199,59,24.40302617,102.9300261,GREATER GLASGOW AND CLYDE,260.626,664.415,N,96.4174455,88000,10.79285557,5.537502778,urban
46560,Dec-15,1,231,60,32.94364846,138.9536925,GREATER GLASGOW AND CLYDE,261.346,664.887,N,86.5306122,87000,10.42096469,5.294638609,urban
46574,Dec-15,1,85,9,8.551193433,36.06825468,GREATER GLASGOW AND CLYDE,260.626,664.415,N,96.4174455,88000,10.79285557,5.537502778,urban
46606,Dec-15,1,182,31,20.72892939,87.43297767,GREATER GLASGOW AND CLYDE,260.626,664.415,N,96.4174455,88000,10.79285557,5.537502778,urban
46611,Dec-15,1,130,36,11.39013804,48.04269753,GREATER GLASGOW AND CLYDE,260.626,664.415,N,96.4174455,88000,10.79285557,5.537502778,urban
49041,Dec-15,1,222,67,63.07872223,266.0610401,GREATER GLASGOW AND CLYDE,258.701,662.752,N,70.8860759,54500,10.41614472,5.180019638,urban
49074,Dec-15,1,125,22,16.39934903,69.1711516,GREATER GLASGOW AND CLYDE,259.326,663.956,N,88.423502,116750,11.16778931,5.715932544,urban
49093,Dec-15,1,121,24,15.29933271,64.53137017,GREATER GLASGOW AND CLYDE,258.419,663.449,N,67.6056338,125000,11.10236915,5.675749849,urban
49106,Dec-15,1,290,70,40.74371874,171.8537694,GREATER GLASGOW AND CLYDE,259.59,659.665,N,96.039604,61000,9.601050596,4.694809751,urban
49130,Dec-15,1,145,32,26.12619079,110.1981976,GREATER GLASGOW AND CLYDE,258.203,661.525,N,89.3518519,109000,10.22208124,5.101018715,urban
49144,Dec-15,1,234,78,65.78840747,277.4902772,GREATER GLASGOW AND CLYDE,257.587,663.035,N,35.7063404,125000,10.14019638,5.064719991,urban
49159,Dec-15,1,144,26,40.75083576,171.8837884,GREATER GLASGOW AND CLYDE,257.493,657.28,N,94.772118,218763,9.52476582,4.700837534,urban
49178,Dec-15,1,168,46,33.02514023,139.2974183,GREATER GLASGOW AND CLYDE,258.701,662.752,N,70.8860759,54500,10.41614472,5.180019638,urban
49197,Dec-15,1,39,11,14.78104253,62.34526335,GREATER GLASGOW AND CLYDE,257.46,657.017,N,94.772118,218763,9.52476582,4.700837534,urban
49200,Dec-15,1,134,38,31.71859398,133.78651,GREATER GLASGOW AND CLYDE,257.032,661.739,N,82.5355757,1.00E+05,10.00413891,4.94888385,urban
49214,Dec-15,1,115,31,45.45773653,191.737122,GREATER GLASGOW AND CLYDE,257.493,657.28,N,94.772118,218763,9.52476582,4.700837534,urban
49248,Dec-15,1,67,26,23.99161393,101.1947219,GREATER GLASGOW AND CLYDE,258.074,660.255,N,87.6756757,135000,9.938368919,4.966532507,urban
